Date,Username,Tweet,Id
Date,Username,Tweet,ID
2024-07-12 22:34:13+00:00,1591951726256717824, our country is lost to the radical democrats who weapons e everything  we are inching closer to a civil war which is scary  thankfully people are waking up to the radical left who are not moderates anymore  hopefully they do not steal the presidential election again ,1.81189184463426e+18
2024-07-12 22:33:07+00:00,1043489546,rt  i know nothing about project 2025 i have not seen it have no idea who is in charge of it and unlike our very well,1.8118915677386176e+18
2024-07-12 22:32:07+00:00,377325330, surely its not an election year with a radical left that youll soon find out actually engineered that storm and many others,1.8118913135179533e+18
2024-07-12 22:31:32+00:00,1769887959942344704, from the outside california looks pretty fucked up right now getting much harder to defend for sure   but still easily the best state  we just need to get rid of the democrats and lock up criminals in the radical left,1.8118911673716247e+18
2024-07-12 22:31:08+00:00,1671541928612200448,"rt    joe is lying again

heres what trump said

i know nothing about project 2025 i have not seen it have",1.811891068683633e+18
2024-07-12 22:29:30+00:00,40404575,rt  the liberal disease is believing you have to compromise to win power then never being able to leverage that power to s,1.811890658455528e+18
2024-07-12 22:29:26+00:00,1665000443834146816,"  yawn  

to all the misinformed indoctrinated dimwitted leftwing media propaganda koolaid drinking stooges

lying joe briben and his pathetic
corrupt radical leftwing marxist dem cult will go down as the weakest and worst presidency ever antiamerican frauds
",1.811890639509885e+18
2024-07-12 22:28:34+00:00,1639407743827329024,  lol so im a left wing radical now  if im a left wing radical you are a right wing terrorist  its not cheating its voting its my republican primary as much as it is yours  just because i lean left does not mean i cant vote for a republican,1.8118904197453253e+18
2024-07-12 22:26:21+00:00,1461597236962365441, what about the ignorant radical left who will have a melt down if you dont agree with them that a person with a penis can be a female,1.811889864796734e+18
2024-07-12 22:24:52+00:00,1665000443834146816,"  to all the misinformed idiots
the pathetic corrupt radical leftwing marxist dem cult failed energy policies are to blame

wake up america
too many idiots have been elected

todays corrupt wh and complicit msm have been lying to us all for years  lying propagandists",1.8118894889325284e+18
2024-07-12 22:23:31+00:00,634274768,"  you know what they say about the obvious 
tizzy shows video of noncustomer attacking workers
people here express outrage and disgust
you come along and instead of talking about how nasty the guy is you go full stupid with your radical left comment read the room derp",1.811889152256017e+18
2024-07-12 22:22:40+00:00,2335841611,"rt  exclusive the biden admin held a pride month event celebrating a radical transvestite revolutionary

they partnered",1.811888938359153e+18
2024-07-12 22:21:49+00:00,1527404737057828865, flush them out they and the rest of the radical left have almost destroyed our country ,1.811888724831281e+18
2024-07-12 22:18:54+00:00,1665000443834146816," yawn  

says pathological lying fool leftwing marxist stooge jayapalhater  antiamerican antiisreal 

lying joe briben and his corrupt radical leftwing marxist dem cult are out  pathological liars
 

president trump wins 2024
vote early",1.811887987178775e+18
2024-07-12 22:18:26+00:00,1753244857504600064, trump disavowed this propaganda hit piece by the radical left ,1.8118878708665925e+18
2024-07-12 22:17:24+00:00,1528311943332765696,  i imagine eminem has no other choice but to support the woke radical left democrats i mean can you imagine him not supporting the left  his entire career would end,1.811887611142968e+18
2024-07-12 22:15:40+00:00,1665000443834146816," yawn  

you have no idea what youre doing pathological lying joe briben  

you have put america in harms way  

you and your pathetic corrupt radical leftwing marxist dem cult are out  
pathological liars

president trump wins 2024
vote early",1.8118871734966807e+18
2024-07-12 22:15:28+00:00,1674790995920314368,"rt  safe injection sites are drug dens

they make everything worse

all the evidence indicates this

unfortunately none of",1.8118871252579487e+18
2024-07-12 22:15:01+00:00,1271612376849104897,"rt  if joe biden were the family man he claims to be he wouldnt be coming for your daughters title ix protections 

tod",1.811887010166244e+18
2024-07-12 22:13:29+00:00,1521099348112809984,"rt  this is the demonstration full scale of the lefts radical intolerance in the cultural arena

 calls out l",1.8118866272512617e+18
2024-07-12 22:11:51+00:00,920872799094300672,rt  we must protect free speech it is the law of the country no matter what democrats want to do to us to block our right,1.811886215064597e+18
2024-07-12 22:11:50+00:00,807319786816413696,rt   now  we got inside a meeting of a radical left wing group threatening to cause chaos at the state opening of,1.8118862118224205e+18
2024-07-12 22:11:09+00:00,920872799094300672,we must protect free speech it is the law of the country no matter what democrats want to do to us to block our rights of free speech it is time to clean out the white house with these democrats the radical left and the swamp team law and order need to start in impeachment ,1.8118860398601216e+18
2024-07-12 23:08:25+00:00,1427320507792171034,rt  do you think maybe having 10 or 20 million illegal aliens in the country and opposing voter id might destroy faith in v,1.8119004491231068e+18
2024-07-12 23:08:19+00:00,714949505720823808,rt  its pathetic that illegal aliens are getting more money and benefits than our elderly retirees who paid into social s,1.8119004243597107e+18
2024-07-12 23:08:15+00:00,1361077928092647425,rt  texas dem senate candidate colin allred downplayed illegal immigrant crime days before two aliens killed 12yearold jocelyn,1.8119004078677445e+18
2024-07-12 23:08:14+00:00,41382195, a map to usa for illegal aliens actual aliens biden is getting desperate for votes,1.811900402582909e+18
2024-07-12 23:08:10+00:00,1586114153567207424,"rt    you have done nothing to secure the border 

amp thousands of girls have been sexually assaulted b",1.8119003880999e+18
2024-07-12 23:08:05+00:00,946669619539976192,"rt  new 1200 miles away from the southern border a small ohio town is battling a surge of haitian illegal aliens

springfield",1.8119003653167188e+18
2024-07-12 23:08:02+00:00,1642650672175742977,"rt  if donald trump has to deport anywhere between 12 to 17 million illegal aliens this is what that would look like

lets",1.8119003557870387e+18
2024-07-12 23:07:52+00:00,707865782676492288,"rt  look what illegal aliens are doing in south africa 

defending illegal immigration is motivated by one or both of thes",1.811900311998727e+18
2024-07-12 23:07:48+00:00,1810479733282639872,"rt  new york city will spend 2600000 on another round of prepaid debit cards for illegal aliens

this is a slap in the fa",1.8119002957920087e+18
2024-07-12 23:07:44+00:00,1638947274775470101, harris wants biden replaced with a lgbtq or illegal alien as they have never been president before amp america was forced to take harris for vp as only black women could apply now she wants only lgbtq  or illegal aliens to apply like hillary only allowed women,1.811900278893085e+18
2024-07-12 23:07:41+00:00,579381550,rt  orban was elected by his people hillary is mad because he puts his country first over her globalist dogma and wont,1.811900263717848e+18
2024-07-12 23:07:37+00:00,342308970,rt  they are illegal aliens by federal statute  the  regime has conspired to and aided and abetted countless violat,1.8119002479768625e+18
2024-07-12 23:07:35+00:00,1381879808829849610, its an 8 its not broad enough illegal aliens should be barred from receiving any government benefits period or from participating in any program that exists for the benefit of citizens there are no de facto citizens,1.8119002386233065e+18
2024-07-12 23:07:32+00:00,1656435744712400902,"rt  illegal aliens shouldnt vote in
american elections

democrat das shouldnt let criminals walk freely

the federal govern",1.8119002283515407e+18
2024-07-12 23:07:28+00:00,1473359900369686532,   they have been fighting for illegal aliens  and ukraine  and israel  but not the american people,1.8119002101229816e+18
2024-07-12 23:07:22+00:00,469016220, imho the answer became obvious when party leaders were out in force signing up the illegal aliens to party lines without a concern that they were here illegally amp instead of caring about any other issue these people are facingthey had to get them registered weird much,1.811900185410225e+18
2024-07-12 23:07:19+00:00,1346170281996525569, answer questions that you have received prior to the press conference isnt showing strength especially when you are now 03 in debates and havent shown any ability to think on your feet nobody believes that his foreign policysecurity is solid warsillegal aliens etc,1.8119001720806484e+18
2024-07-12 23:07:14+00:00,985536568529072128,rt  they didnt call for joe biden to step aside after 9 million illegal aliens crossed the border or after prices increased,1.8119001525981307e+18
2024-07-12 23:07:04+00:00,1806933804428181504,"rt  trump joe biden wants to be the president for illegal aliens

but ill be the president for lawabiding americans of",1.8119001096568668e+18
2024-07-12 23:06:46+00:00,1591158326011645952,rt   breaking almost every single democrat just voted to protect the ability of illegal aliens to vote in our elections h,1.81190003569062e+18
2024-07-12 23:06:40+00:00,1506349010612801541,"rt  i cant wait to vote trump into the presidency 

well be burying americans killed by illegal aliens for years to come

h",1.811900011732509e+18
2024-07-12 23:06:36+00:00,1579623394722578434,rt  how many americans have to die at the hands of illegal aliens before our damned congress members stop kissing up to the w,1.8118999926945385e+18
2024-07-12 23:06:26+00:00,120493923,"rt  breaking 

senate democrats just blocked the save act which would have prevented illegal aliens from voting in our elect",1.8118999505545748e+18
2024-07-12 23:06:12+00:00,1651563082311778304,rt  if you look at the white house document titled dna it will explain the deal this communist administration made with nation,1.8118998908484e+18
2024-07-12 23:06:08+00:00,234106037, they have filled our streets with illegal aliens who hate our way of life and theybrenounce to protect us from their violence being the only ones who have the right to exercise authority but they care so much about us that they are going to control what we can read   ,1.8118998748177613e+18
2024-07-12 23:05:54+00:00,1519110149385998336,  this is america it is our right as citizens to vote not the right of non citizens especially illegal aliens,1.8118998162108367e+18
2024-07-12 23:05:30+00:00,1594011703,"rt  198 democrats went on the record in favor of illegal aliens voting

absolutely treasonous behavior",1.8118997143940424e+18
2024-07-12 23:05:15+00:00,1703585653202591744,"rt  breaking senate democrats just blocked the save act 

every single democrat that wants criminal illegal aliens to vot",1.811899651903357e+18
2024-07-12 23:05:13+00:00,1588921454996889603," hell yes 
illegal aliens deserve nothing",1.811899643384476e+18
2024-07-12 23:04:54+00:00,95716029, triple hell yes they should and it is already law that illegal aliens are not suppose to get any type of government aid because they are not citizens of the country ,1.8118995651399803e+18
2024-07-12 23:04:26+00:00,3888293772,stolen more an more every time we let in illegal aliens an send money to other countries ,1.811899448295064e+18
2024-07-12 23:04:23+00:00,1775607403158933504, yes if 20 million were illegal aliens and 50 million were gathered boxes of duplicate ballots,1.811899437020488e+18
2024-07-12 23:03:42+00:00,1524371393370017793,rt  bipartisan compromise we keep the illegal aliens and deport these people,1.811899263829369e+18
2024-07-12 23:03:40+00:00,1638947274775470101,  harris wants biden replaced with a lgbtq or illegal alien as they have never been president before amp america was forced to take harris for vp as only black women could apply now she wants only lgbtq  or illegal aliens to apply like hillary only allowed women,1.8118992561959409e+18
2024-07-12 23:03:30+00:00,1674885815388741638,"rt  dear  

can you tell us  with certainty  that no illegal aliens are currently registered to vote whether",1.8118992145756687e+18
2024-07-12 23:03:29+00:00,67687599,"rt    the trouble is no matter how many laws congress passes

theyre worthless if no one enforces th",1.8118992068287e+18
2024-07-12 23:03:15+00:00,1590462665671024640,rt  this bill requires dhs to utilize every available detention bed before turning to atd and ensure that all illegal alien,1.8118991490941548e+18
2024-07-12 23:03:12+00:00,519587089,"rt  only one democrat voted to provide care for babies who slip past the knives and scissors of late term abortionists 

do",1.8118991383276096e+18
2024-07-12 23:03:09+00:00,1541545400179507200,"rt  the good news is the save act preventing illegals from voting in our elections passed the house

the bad news is that 198 de",1.8118991269566671e+18
2024-07-12 23:03:03+00:00,900395029994262528,"rt  every democrat who just voted to allow illegal aliens to vote in our elections need to be found guilty of treason

no",1.811899097881912e+18
2024-07-12 23:03:02+00:00,1541545400179507200,"rt  dems are like if we could just

ban conservatives off social media

import 8m illegal aliens

give them welfare and v",1.8118990942243144e+18
2024-07-12 23:03:00+00:00,1441038208985354242, im ok if europeans from spain portugal italy germany and other countries want to emigrate to the usa let those countries keep all the islamic african and south american illegal aliens in their place,1.811899085441364e+18
2024-07-12 23:02:58+00:00,97498423, ask yourself would trump vet0 a bill that prevents illegal aliens from voting biden would have he said as much the choice between trump and biden is the easiest choice anybody who isnt a commie will ever make,1.811899079515079e+18
2024-07-12 23:08:44+00:00,1594489488595898368, who is the sitting president today dictating policy  not trump so that is why they are not critical towards him  they are critical against the one that is responsable for the inflation  open borders and other stuff going wrong  that is why twat ,1.811900531943629e+18
2024-07-12 23:08:26+00:00,948129324330131457,rt  how basic it is and how long it took the court to utter this line open the borders and let the farmers protest is what,1.8119004526754368e+18
2024-07-12 23:08:16+00:00,1681932296,rt   biden administration is leaving the borders open and using our tax dollars to traffic children to bring dru,1.811900413278364e+18
2024-07-12 23:08:05+00:00,3433704993,rt  yes we do reject open borders our american children have been killed,1.8119003676862548e+18
2024-07-12 23:07:39+00:00,1672654782639767554," glad her immigrant azz got the message let it go obviouslynothing is at skate just fear mongering
open borders
2 trillion 2 ukraine 
draft enacted to slaughter american n36r03s while immigrants dont qualify",1.8119002583410647e+18
2024-07-12 23:07:24+00:00,22560768,rt  in the wake of 4 more lives being taken by our borders well hear smash the gangs instead of stop the boats but well n,1.8119001942014449e+18
2024-07-12 23:07:17+00:00,1690002287064686594,rt  when did they have a problem with open borders because the founding manifesto of the eff from 2013 is clear ,1.8119001645102733e+18
2024-07-12 23:07:16+00:00,98437673,"rt  will anything cause the radical progressive democrats to reconsider open borders

jeff jackson voted this week against re",1.8119001619514616e+18
2024-07-12 23:07:12+00:00,1329551949151293443,"  open borders violate federal law polices ordered by war criminal soros demorcrats eltist rinos jepordize citizens lifes they are acts of sedition if not treason
      ",1.8119001442724943e+18
2024-07-12 23:07:11+00:00,939257887305560064,"rt  project 2025 will stop arresting violent criminals amp start arresting political opponents

it will censor amp ban anyone speaki",1.811900140766265e+18
2024-07-12 23:07:07+00:00,1000199203434500098,  samelost a 35yr friend via open borders we have room we must help  living in winnetka she cant imagine how nonenglish speakers mostly wno traceable income bankrupt schools hospitals amp welfare me by the time u see im right it will be 2 late to fix  truth hurts,1.811900124102001e+18
2024-07-12 23:06:44+00:00,1383102288382857242,this pre1921 open borders period was still full of nativism and xenophobia older white americans grumbled about the unworthiness of the irish jewish italian greek and slavic immigrants who qualified as legally white for immigration purposes 1324,1.8119000268279967e+18
2024-07-12 23:06:42+00:00,1383102288382857242,during that open borders period there was a vastly different and explicitly racist system that purposefully made the invented category of whites the numerical majority in this country 924,1.8119000200835564e+18
2024-07-12 23:06:42+00:00,1383102288382857242,in  s and my work as immigration advocates we see clearly how our collective lack of understanding about this open borders period is used as ammunition against todays immigrants who are cast as criminals for coming the wrong way 824,1.811900018804294e+18
2024-07-12 23:06:42+00:00,1383102288382857242,the united states had essentially open borders for europeans until a century ago this period which lasted nearly 150 years 17871921 shaped the demographics and racial categories of this country in profound ways 724,1.8119000174747484e+18
2024-07-12 23:06:41+00:00,1383102288382857242,"but in fact  and this is key  the ancestors of most white americans came to the us when there were no immigration rules  no visas no passports no work permits no boxes to check or requirements to satisfy

basically open borders 624",1.811900015985721e+18
2024-07-12 23:06:40+00:00,1383102288382857242,the us has a complicated outdated punitive immigration system today  far from the gops claim that we have open borders  in fact nothing could be further from the truth 224,1.8119000104660173e+18
2024-07-12 23:06:40+00:00,1383102288382857242,"so proud to publish this today in the dallas morning news along with my coauthor and former coworker  of freedom for immigrants 124

the truth behind open borders is not what you think ",1.811900008758936e+18
2024-07-12 23:06:28+00:00,3812437692,"rt  wake up americabiden wants open borders to either destroy america or pick up those people as voters

 
",1.8118999608599844e+18
2024-07-12 23:06:22+00:00,1597669047595843585,    i dont think its hard to follow the govt uses force to extract wealth from its citizens its unjust but needs to be equally applied undocumented immigration ruins this equality through scab labor inability to pay taxes etc so you cant have open borders,1.811899934154564e+18
2024-07-12 23:06:09+00:00,1383102288382857242,rt  for the  my friend and colleague  and i are out with a new piece getting to the root of this country,1.811899878836176e+18
2024-07-12 23:06:06+00:00,1768746583279964160,rt  ogorman is reckless and misleading the state and the public   he really needs to go for the open borders and missing child,1.8118998674486564e+18
2024-07-12 23:05:59+00:00,854294606057533440, open borders wars inflation,1.8118998365321503e+18
2024-07-12 23:05:47+00:00,1269104904481751040, what a bunch of lemmings amp sheep shit of course open borders fentanyl deaths dead babies and perverts in girls bathrooms are better than trump arent they you fools ,1.8118997887926024e+18
2024-07-12 23:05:22+00:00,1530629120,"rt  without secure elections we dont have a representative government

 chose to open our borders amp weaken our ele",1.811899683813393e+18
2024-07-12 23:05:07+00:00,1271862447708798976,"rt  from the field to your inbox 

click the link to read  first newsletter for a personal note and an exclusive opera",1.8118996217673364e+18
2024-07-12 23:04:56+00:00,970909237," agree it shouldnt even be a question
the democrats think people are stupid open borders and illegals voting anyone promoting that should be shamed out of office",1.8118995717373875e+18
2024-07-12 23:04:24+00:00,1451527099915902990, there was no deal his bill kept the borders open  and the drop in the invasion is because biden reenstated trumps stay in mexico policy,1.811899439038001e+18
2024-07-12 23:04:08+00:00,1516358722867515396, it was a central bank meeting thats what nato ww2 ww1 middle east anti russian pripaganda media function blm trans activism open borders all have in common,1.8118993740224105e+18
2024-07-12 23:03:59+00:00,1566420669033750528, inflation is higher open borders wars everywhere all facts yall hate those and yet you emotional losers cant wait to vote blue the stupidity of the left is astounding,1.811899335912592e+18
2024-07-12 23:03:37+00:00,836709230,rt  it was quite convenient for career politician  to cover up  mental decline much easier to pass,1.811899243252388e+18
2024-07-12 23:03:24+00:00,899893413373517824, no payshe is free to leave at anytimehellour southern and northern borders are wide open  she is just whing for attention  virtue signaling to get viral sympathy and notoriety  ,1.8118991861634127e+18
2024-07-12 23:03:20+00:00,1074411241874055170, yep he got stuff done  record crime open borders massive fentanyl influx inflation so bad we dont have words to describe it  everything he touches turns to shit  two wars and 13 dead marines trying to exit afghanistan is just icing on this idiots cake ,1.811899169340031e+18
2024-07-12 23:02:55+00:00,1811545481170026498, open borders,1.8118990643105423e+18
2024-07-12 23:02:49+00:00,1548753010272215041, what yes there will be possible murders like 911 with our borders being open because of mr magoo ,1.8118990419380145e+18
2024-07-12 23:02:38+00:00,1758997906747518976,rt  hordes of military aged men from africa are invading your country disguised as refugees and your girlfriend sister mo,1.8118989961320369e+18
2024-07-12 23:02:13+00:00,825490754508255232,rt  imagine if we had loyalists running the trump admin 50k patriots take over the federal agencies to get law and order s,1.811898888993014e+18
2024-07-12 23:01:48+00:00,1708273882585550848,"  youve fought against the american people

open borders defunded police inflation you yourself posted on twitter asking people to bail out blm rioters so that they wouldnt face consequences for their actions",1.8118987845253e+18
2024-07-12 23:01:34+00:00,1748136889507545088, like hell we are going to let you finish the job there will be death and devastation if you get 4 more years of open borders,1.8118987247189896e+18
2024-07-12 23:01:09+00:00,3122123479,rt   forget about bidens dementia forget about whether joe must go forget about the rumored replacements,1.8118986211154007e+18
2024-07-12 23:00:57+00:00,3196498726,rt  amman jordan right now what was once israels wellbehaved arab buffer state is now demanding open the borders ,1.811898571240932e+18
2024-07-12 23:00:52+00:00,1585993557210439683,rt   joe is lying about trumps agenda to distract from the biden agenda of open borders biological men in womens spor,1.81189854926257e+18
2024-07-12 23:00:51+00:00,1519600574827741185,rt  i think alot of people may be mistaken the american people are over the democrats policies  they dont have a candidate bec,1.8118985454667123e+18
2024-07-12 23:00:49+00:00,1734464606695997443,"rt  the only reason you vote against the save act is if you want illegal aliens to vote in our elections

thats exactly what ",1.811898538248536e+18
2024-07-12 23:00:13+00:00,1606117260409671680,"rt  the democrat open borders plan  entrenching singleparty rule

explained in under two minutes ",1.8118983850807424e+18
2024-07-12 23:00:09+00:00,1612111427409526785,rt  the two kings of open borders meet it would make sense they would get along splendidly,1.8118983704218504e+18
2024-07-12 22:59:54+00:00,1236060944771530752," propaganda
democrats plans
spend more money
open borders
corruption of children
insane gender ideology past lbg working in white house cabinet positions the 
establishment is the problem nothing else",1.8118983069159675e+18
2024-07-12 22:59:43+00:00,1531209863988117504," hahaha  what a joke  

you call project 2025 dangerous while supporting  open borders and a genocidal net zero plan and the mutilation of childrens genitalia without parental consent and mandating experimental vaccines and censorship of
 info about vaccine injuries ",1.8118982589999352e+18
2024-07-12 22:59:27+00:00,1656358823253233664, wheres that union member who he told that he didnt work for him hes made that obviously clear with the open borders and inflation,1.8118981941350487e+18
2024-07-12 22:59:02+00:00,1515424480813756420,  you like inflation at 19 and open borders that let in terrorists and gangs,1.81189808757896e+18
2024-07-12 22:58:29+00:00,1518639386312683521, if you open the borders so that anybody can come in and you dont vet for terrorists criminals or anyone else a terrorist attack occurs then yes that would be on the admin theyre doing this to get more democrat voters they should not only be held responsible but pay damages,1.8118979522914511e+18
2024-07-12 22:58:26+00:00,392203022, his lets have an open convention to invigorate the party shtick is so unbelievably and dangerously tonedeaf it borders on parody,1.811897936793768e+18
2024-07-12 22:58:07+00:00,1580367881442926592,rt  clay higgins stand up and demand election integrity     the integrityoftheelections is at risk due to bidens open borde,1.811897859584984e+18
2024-07-12 22:58:07+00:00,1708273882585550848," open borders defunded police inflation new wars
i think youve done enough",1.81189785617082e+18
2024-07-12 22:58:01+00:00,827987659196944384,the only thing that changed this was democrats amp open borders ,1.8118978339785649e+18
2024-07-12 22:57:58+00:00,1639988162599481349, hes a senile old man he thinks he is joe the democrat party is only out for themselves they only care about power that is shown in all the crime the open borders killing our women and children inflation hurting our fixed income if you are with the democrats u hate america,1.8118978184304727e+18
2024-07-12 22:57:54+00:00,1794932210899804162,here what mass migrationsillegal immigrations and open borders do ,1.811897803339092e+18
2024-07-12 22:57:30+00:00,895112509086089216,"rt  can they cheat they will try but theres still
   cost of living is rising 
   open borders 
   crime has skyrocke",1.8118977034981545e+18
2024-07-12 22:56:53+00:00,1740774959687888897, not bothered by mandates censorship open borders and pedi porn in public schools  good little tool democrat  get your booster  ,1.811897547239076e+18
2024-07-12 22:56:22+00:00,1441550562848243715, educate yourself  united states of america is not a democracy shows your ignorance were a republic which doesnt allow open borders does not allow their women amp children raped and killed their police officers murdered amp mentally ill men participating in womens sports,1.811897419887706e+18
2024-07-12 22:55:12+00:00,1163081967023382528, am i ready for higher groceries gas and inflation open borders that tax payers are footing the bill not to mention paying for someone elses war then no,1.811897124327453e+18
2024-07-12 22:55:11+00:00,1678556339587502085," hey chucky doll having open borders importing future democrats has aggravated  poverty you democrats created   wait until a few terrorists this administration let in that you shill for kill thousands here in
 a terrorist attack  please dont sell us your overpriced tears",1.811897119768232e+18
2024-07-12 22:55:10+00:00,1539729415625531392,   open borders,1.811897114596901e+18
2024-07-12 22:54:47+00:00,1681863026423521281,rt   funny coming from an administration that cozies up to china and lets our borders stay wide open weak leader,1.811897021357236e+18
2024-07-12 22:54:12+00:00,1236060944771530752," propaganda 
russian collusion was establishment 
propaganda no collusion the establishment cannot be trusted from open borders and non enforcement of laws to gender ideology in grade schools to spending america into bankruptcy they cannot be trusted",1.811896873982341e+18
2024-07-12 22:54:11+00:00,1476927055606390801, biden supports open borders and therefore child trafficking throw this monster out,1.811896868382868e+18
2024-07-12 22:53:31+00:00,580622845, open the borders and let out ukrs who want to leave this is how you establish more ties let them live in the usa not in a dictatorial shithole ukraine where even stray dogs have more rights than people,1.8118967026576097e+18
2024-07-12 22:53:29+00:00,1476927055606390801, all american pedophiles support biden his open borders policies is what they want biden doesnt care about the trafficked children,1.811896691441927e+18
2024-07-12 22:53:08+00:00,1709986017267077122, open borders and globalism in france will likely lead to tragedy during the olympics,1.8118966031097285e+18
2024-07-12 22:53:07+00:00,1627053529964888064,  if youre into open borders high groceries gas amp housing and understand gibberish then i guess yes youre man,1.8118966010421253e+18
2024-07-12 22:53:00+00:00,4828084955,yes we do reject open borders our american children have been killed ,1.8118965703440097e+18
2024-07-12 22:52:59+00:00,1796436765667946496,"america  hungary open up your borders and make hungarians a minority in your country  celebrate lgbt

russia amp china  have whatever immigration policy you want  heres this trade deal wed like ",1.81189656554555e+18
2024-07-12 22:52:46+00:00,827638242153463808, wide open borders some of the things you put this country through are irreversible  president trump at least loves america   trump 2024,1.8118965101387244e+18
2024-07-12 22:52:42+00:00,449423549, bravo elon many understand how corrupt biden is and what hes trying to do with open borders,1.811896493554406e+18
2024-07-12 22:52:40+00:00,2407055304,  why wont you just admit there are no democratsglobaists who dont want open borders,1.8118964863990129e+18
2024-07-12 22:52:36+00:00,1670398626617540608,rt  so fed up of my country being run by white supremacist just open our borders and let the immigrants into the country  h,1.8118964697730545e+18
2024-07-12 22:52:32+00:00,1476927055606390801, democrats support open borders and therefore support the trafficking of women and children cant they hear the screams,1.811896454631556e+18
2024-07-12 22:52:09+00:00,1635443983135674368, your legacy is open borders fentynal deaths black abortions needless wars record inflation weaponized government agencies family corruption and global chaos time for president donald trump to step in and overturn your legacy and make america  great again fjb,1.8118963574201715e+18
2024-07-12 20:07:44+00:00,715664392096976896,yet another example of multi culturism and diversity if hes caught will he be incarcerated amp released quickly because the prisons are full or just given community service     ,1.811854978878932e+18
2024-07-12 16:17:21+00:00,1800165648741408768, a shill like you who never blew any whistle you lying git  the bnp and nf did before he was born he just took jew money  and grifted off the backs of those girls to destroy nationalism and promote gays and multi culturism ,1.811797000288981e+18
2024-07-12 16:16:43+00:00,1800165648741408768, a shill like you who never blew any whistle you lying git  the bnp and nf did before he was born he just took jew money  and grifted off the backs of those girls to destroy nationalism and promote gays and multi culturism,1.811796841886876e+18
2024-07-12 09:44:57+00:00,1718230071457275904, west must showcase more of multi culturism ,1.811698250732143e+18
2024-07-12 09:35:31+00:00,1800165648741408768, very nationalist lol tommy traitor will love this move all for multiculturism whilst they gas light you with immigration woes reform voters are like blind mice following the pied piper to the river right wing got more shills and grifters than the left these days,1.811695877288825e+18
2024-07-12 08:37:13+00:00,1801388057960017920, scotland has been socially cleansed for 318 years the population has been reduced amp its now being flooded by migrants multiculturism erodes cultures history amp heritage you just need to look what mass migration did to native americans amp aborigines to see that,1.811681206217392e+18
2024-07-11 14:40:45+00:00,1392264793881522178, libbies love ghettos the original idea behind multiculturism  stay in your slum simmer in your angst and vote lib,1.811410303759836e+18
2024-07-11 10:26:25+00:00,346847683,   all cultures are not equal some differences have occurred since we walked out of africa multi culturism is an abject failure remigration is the solution,1.8113462983368663e+18
2024-07-11 08:39:53+00:00,1718230071457275904, taste of multi culturism hoax,1.811319490665223e+18
2024-07-11 07:40:37+00:00,1209558150812196865,  no he hasnt so brexit caused the invasion of europe its a planned multi culturism,1.8113045725114744e+18
2024-07-11 05:50:32+00:00,1591068720205545472,"  sins of thy father

i dont care what britain did in the past i have no control or say in what my forefathers did

i can however have a say and do something now

multi culturism does not work never has and never will",1.811276870102479e+18
2024-07-11 04:42:17+00:00,1337219846187061249,  your daily dose of multiculturism,1.811259695279051e+18
2024-07-11 04:39:30+00:00,1724465697500119040,  nobodies forcing you to join islam you knob head blame multi culturism the same way you cannot call a black man the n word to his face,1.811258995752997e+18
2024-07-09 22:11:50+00:00,1579675562,"    gotcha north koreans are jewish
and multi culturism and globalists",1.810799048569377e+18
2024-07-09 16:49:33+00:00,1765028755561418753, multiculturism as they know it is defined as all  cultures living in the same country but separately with no pressure to fully integrate anything that is the enemy of that counts as the good guys in the story,1.810717942830498e+18
2024-07-09 11:09:57+00:00,1765442928682389504, all these lenient sentences to  immigrant invaders are really starting to piss people off and then they will become more likely to reject multi culturism and become right wing,1.8106324773224248e+18
2024-07-09 10:38:16+00:00,1683156327214751747,  well said  steve  multi culturism  has ruined  our  country  and we are  now seeing  exactly  what the problems are  our so called politicians have  turned a blind eye  for years its time for real british people to address this issue ,1.8106245037324908e+18
2024-07-09 07:30:49+00:00,781872208884801536,"rt   well you are correct
all by design and a meticulously planned script
multiculturism is an abysmally flaw",1.810577332228244e+18
2024-07-09 07:27:44+00:00,1657488389849989120," well you are correct
all by design and a meticulously planned script
multiculturism is an abysmally flawed concept
it only works if the immigrants assimilate and respect the host countrys culture laws way of living
otherwise it is nothing more than an invasion voil",1.8105765561184463e+18
2024-07-09 00:08:09+00:00,874417955458568192,  muslim countries do not have any multi  culturism they all have only one culture  the muslim culture many nations in africa are 95 black who says they cant be all black if thats how they want it   we need more choice in this world not less,1.8104659304405489e+18
2024-07-08 15:15:00+00:00,1656746477727936512,   multi culturism the siren song of those who dont practice what they preach to disarm their enemies so they can be destroyed at leisure,1.8103317594748849e+18
2024-07-08 08:16:44+00:00,921810696, so wrong the establishment ganged up together to form an alliance to stop them from winning a hung parliament that wont work muslims voting to over take france as any christian based french people get squeezed out it is not multi culturism its a take over,1.8102264982986056e+18
2024-07-08 04:08:51+00:00,719819038063509505,"rt  new york city is like jungle me dangal 

we are waiting for secy blinken to enter this crowd with his reports on freedom",1.8101641159245087e+18
2024-07-07 15:14:54+00:00,135270052,  look no further than blair hes to blame for championing multi culturism,1.809969344845132e+18
2024-07-07 12:27:58+00:00,1542523910658265090,"rt    seriously i dont know the rationale behind pos endorsement of labour party in the uk
hope",1.8099273353337736e+18
